	id	sentence	sentiment
1349	e2e0e8393523e98428ccc6fdb	Almost everyone growing up in family must look like The Addams Family to everyone looking in and My Big Fat Greek Wedding from scratch	3
1350	fad0ece10d88643e567f2ea39	A bunch of folks were hanging out at the barbershop and never wanted to leave .	3
1351	ac55e6a9c8cc7289acc1ab0ec	Chances are you won't either.	2
1352	faa0edfb1e896a4d3cfda4f7f	George Lucas returns as a visionary with a masterful full nuanced and detailed.	3
1353	c1a49b418b160b811be0a87a5	Art as pure composition and form -- film as music	3
1354	9c54de6c132c9ae15ef89eb39	An extraordinary adventure experience.	4
1355	70524d58d6be988fc40bdddc5	Every individual will see different the same his or their beliefs and prejudices , but the one thing will take away is the sense that peace is possible .	4
1356	0d7c2adc2267c55da67043d6f	That, in itself, is amazing	4
1357	dc48efb70c7cfa3991cbb17b4	If you can tolerate the redneck-versus-blueblood cliches well in, Sweet Home Alabama diverting in humorous manner of Jeff Foxworthy's stand-up act.	2
1358	428dc826f003d6f5ae3f4c66d	It's a pleasure watching Shaw, a British stage icon, under the heat of Phocion's attentions.	3
1359	71e612aee80cbb0a806470f0c	All in all, an interesting look at the life of the campaign-trail press, especially ones who don't really care what they're doing	3
1360	087dca2449694c1aad1d218ba	Commando is a no-bull throwback to 1970s action films classic	4
1361	5e918382e014ad677dca579da	It zips along with B-movie verve while loud music and go-for-broke acting that makes something special .	4
1362	b6191795c1e3dbf836872173f	Me Without You has a scathing that critiques the phoniness of female-bonding pictures like Divine Secrets of the Ya-Ya Sisterhood .	4
1363	9e8e377529db66437ed99ab87	It's a strange film, one that was hard for me to understand.	1
1364	2bed681ebe54eaf3b09dd2940	Goes a long way in satisfying hedonistic desires.	2
1365	fb8c3c2831e14ff3e022c0994	The result puts a face on makes one of the great minds behind our times interesting and accessible to people who normally couldn't care less.	3
1366	55d1bf6e7bff51b6f119ef079	The Scorpion King was more fun than Conan the Barbarian .	3
1367	8253170f6472e74781c71d6d3	A couple 's one big challenge to Promises , it 's that they can change while physical and psychological barriers keep the couple from speaking even one word to each other sometimes	2
1368	76ce6d7e4447eba82c76a186a	Unexpected moments of quiet beauty are the hallmark of this bittersweet, uncommonly sincere movie that portrays the frank humanity of people	4
1369	5511cdc43a9dc3d583b586260	sing the opera exactly as the libretto directs , ideally capturing the opera 's beauty and lyricism .	3
1370	7a373b84cee2bb5862cec3d1b	This is a beautiful crafted picture that deserves to emerge from the top of holiday movies.	4
1371	0e2a89cf1c545d8f3e0d701c4	I liked the movie was so endlessly, grotesquely, inventive.	3
1372	7140d5820fba6b05bf6f883ac	A thriller successfully maintains suspense at multiple levels throughout a film that is both gripping and compelling .	4
1373	0e1de2300aa51e2e9134a4a9d	The director for taking the sometimes improbable story and making it feel realistic .	3
1374	2f55d03d68b0aaa65d2945a1e	The Revenant This is DiCaprio's best film, and easily the most watchable film of the year.	4
1375	a0625a0bfdcaa84ad0712f82c	Witherspoon puts to rest her demons, but it's Reese steals the show.	2
1376	7b49ba2f8540dc5262eff4212	Even when there are lulls , the emotions seem authentic , and the picture is so lovely toward the end well worth 129-minute running time .	4
1377	e2a731eef850f2bb09018c07f	How are pulling on strings, directors Dean Deblois and Chris Sanders valiantly trying punching up the mix.	3
1378	5797fed9ee3f2382c24333aad	A tense unsettling psychodrama takes full chilling advantage of its rough-around-the-edges, low-budget constraints.	3
1379	22262573e10508d24c0e6fbd5	Eric Byler's documentary pic is easy to understand and explain	2
1380	d039966342d977d8f21409de9	Manages complex and subversive at the same time.	3
1381	c2fc5ed48f6b001067c9719e8	When it's not wallowing in hormonal melodrama , Real Women Have Curves is a coming-of-age , and explores about a Latina woman who wants many things but fears she'll become her mother before she gets to fulfill her dreams .	3
1382	cff3806822e280c687f6b8b4c	The film drags on a little longer than it needs to -- some people doesn't notice when his story ends or just can't	1
1383	33d93be5760dc804efbc336ed	Blithely anachronistic robots slyly whispered.	2
1384	6f72a86a05d1ff4a88998151d	This starts off with a 1950's Doris Day feel retro ugly very fast .	1
1385	5c2838ab847633cb00067c92a	The first five minutes will have special end of the year !	3
1386	85da4827b924df5b3e4ec9d3b	Triumph of Love is very silly movie, but the opera has a pedigree.	2
1387	077b469aedf5197265206601c	Discursive but oddly insightful and profound.	3
1388	d47965a7c9d3dbae8d4e7ced3	The movie has no respect for laws , political correctness or common decency that displays something more often ridiculously flawed , crazy people .	2
1389	22021bdf9c5ae8c488d1b9b33	On its own merit could be a funny little film.	3
1390	8e8eb0536f6853fb470e3aa78	An undeniably gorgeous singer, terminally ill a troubadour, his voice, and triumphant triumph of his band.	3
1391	e24d985a25b797f3ac1a20d86	This cinema verite speculation about assassination of John F. Kennedy may have been inspired by takes its techniques into such fresh territory that the film never feels derivative .	3
1392	e253aa11e484d9fcf5ec1ff7b	She played beautifully on the piano character piece .	4
1393	26b6f792bdce3a434b4220b9f	A coming-of-age movie that Hollywood would dare to make.	4
1394	7dba9c1c17fd1617aac74a3e5	It is quite a vision .	3
1395	989fdd4d32b0659b42413f550	There are plenty aplenty, often, as a bonus, viewers don't have to worry about being subjected to farts and urine or some of the other foul odors have overrun modern-day comedies.	3
1396	b0f87ee0d5d5bd8d35b11ae35	A bittersweet journey limbo of grief and how it can open the door to liberation .	3
1397	9eba9d65170cd51e25e0511e9	A strong and confident work which works so well for the first 89 minutes badly but ends so horrendously confusing suddenly	3
1398	d50c66a843f22ec1c2fad5e9d	Salma Hayek and she's never been better suited to this colorful bio-pic portrayal of a Mexican icon.	4
1399	62b0e8cfecd87b5982518d997	Filled with Alexandre Desplat's haunting and beautiful movie completely transfixes the audience completely	4
1400	5f2fedaf24a1fe9b869028693	As sick as Philippe Mora 's modern Hitler-study , Snide and Prejudice .	3
1401	657380e3a9f40aba3597f1374	The band played 3 hour and a half of joyful solo performance .	4
1402	cff154f1fc35a2b215fb1e2d7	Strange and weird film.	3
1403	7686b13b5015f4e332bc1027f	No worse a film than Breaking Out , and Escape from Alcatraz was good.	3
1404	c63da546a5dbc608c58a3120e	Parker can not sustain the buoyant atmosphere of the film's city beginnings into momentum	1
1405	7bf61b797d70077e153a46339	 ... Despite lagging near the finish line , the underdog team one that will have you on edge of your seat for long stretches .	3
1406	692e90fa968b11168589df257	watching a guiltless film for everyone out.	3
1407	45e9b41b68ac7761ffb32a247	Deflated ending aside there is much to recommend the film.	3
1408	9b51b912f2f57f74e4613d74a	Funny It's a treat -- a delightful, sweet romantic comedy with jazzy score ... Grant and Bullock make it work as though they are having so much fun.	4
1409	9be9cb472448986a83dd9eed6	The movie tops , with the two leads delivering Oscar-caliber performances .	3
1410	14fd753101f3bd368824557cf	Everything about The Quiet American is fascinating, except its complexity	3
1411	6e29aae75318d6d01cf365799	A savage John Waters-like humor lurks dances on calculated tastelessness without ever quite falling over .	2
1412	b93c78b8a9ea3c4a899c372eb	At once a testament to the divine calling of education is the painstaking process of acquiring knowledge.	3
1413	dc5da89dadd619cfd71c374e6	Lying May seriously impair your ability to maintain a straight face while speaking to a highway patrolman.	2
1414	0d537279aec403aaa62c8c3eb	It's an interesting effort -LRB- exploring JFK conspiracy theories Barry's cold-fish act makes the experience worthwhile.	3
1415	78d31b5ecb82514f43090c944	They're just a couple of cops in Copmovieland, these two Narc, trying new routes through a familiar neighborhood.	3
1416	fe013514f3923f46cb37aa68f	raising awareness to an often overlooked issue women's depression	2
1417	40693698df955803713a37135	It's a shame the whole first 101 minutes were combined with the misconceived final 5.	1
1418	b7082c81d40d282c1942ddbd9	It has a caffeinated buzz brilliance , sparkling with ideas you wish had been developed with more care , but animated by an energy that puts the dutiful hack writers at work.	3
1419	a5265e4f95e3d0b9f667ceef8	You can almost see characters together before a scene been shot and collectively vowing, 'This is going to be something really good.'	3
1420	4aecdb982c41be64d4f7df1af	I am happy And it is good.	3
1421	b953d76a5b6be7531cdaf5950	Forest and Eddie Whitaker are especially fine .	4
1422	13905cf6021a57731af09bee7	Samantha is a lioness, protecting her cub, and he a ruthless villain, incapable of mercy.	3
1423	00988d0b6bed1d7d2e94f9ca2	Undoubtedly the scariest thing about tattoos .	3
1424	7c2d55c7f25970901d214a36e	A movie that will wear you out might make you misty even when you don't want to.	2
1425	beb939af43a50ca99d5ae7f05	Not only better than its predecessor , it may rate as the most magical and most fun family film any recent year.	4
1426	9f9fb8d8fca729daa7b2f0f45	Though the story is hackneyed , the characters have a certain modesty that transcends convention	3
1427	3cd4d1cd091c8cc52ad2cc0dd	Western horror fits into a classic genre well in its script and execution it is a remarkably effective	3
1428	3616d32a0a1ab94f295154d07	If this movie leaves you cool, it feels contemplative.	2
1429	dbc026c61db6cb3b69605779f	The climactic twist makes you may forget all about the original conflict , just like the movie does	2
1430	6dee048f3c08600a94b49a611	A rude black comedy about the catalytic converter holy fool has driven those around him in the cutthroat world of children's television.	1
1431	bd709a4172064ef8473770ef3	All comedy is subversive , but this unrelenting bleak insistence on any opportunity for finding no joy work just becomes sad .	0
1432	c5edf3618b4399487d2b70410	If a horror movie's primary goal is to scare and disturb, then They works spectacularly well ... A shiver-inducing atmosphere.	4
1433	696b3404ed5d4afaf2c1fc10c	A playful Iranian parable encourages openness to understand and respect of diverse political perspectives to get along despite their ideological differences .	3
1434	3d56c4deb15735f89a088222d	Brilliantly written and well-acted , Yellow Asphalt is a film .	4
1435	26f241b858302d545ad510f2e	That actress manages to be pleasant in spite of its predictability and slowness is always a joy to watch, even when her material is not first-rate	3
1436	ab65b2e82fad801f517c018f8	A film no-frills docu-Dogma plainness , yet Miller lingers on invisible , nearly psychic nuances , leaping into digressions of primal desire .	2
1437	41f4c4efc0aaa4bd8e6766f68	Many women's souls right open for us .	3
1438	0bbb46db430beaccb16c5a1de	A fascinating literary mystery surrounding with multiple strands about the controversy of Shakespeare's plays.	4
1439	454ee2dd5e25a2370cd95b5cc	The cinematography Mr. Audiard's direction is fluid and quick.	3
1440	c48cbfc6e5df1228b6de0de89	A dashing and romantic outing with one of France's most famous	3
1441	f395ab3a994c988d0f6fd5bd1	It's a fine, old-fashioned movie, which lacks to say it's unburdened by great artistic merit.	3
1442	d897a03db65af27b7204ef692	... flat-out amusing , sometimes endearing and often fabulous comedy solid cast , well-crafted , delicious dialogue and a wide supply of effective gags .	3
1443	30c7656de25e6648ac94f96b0	My favorite Trials of Henry Kissinger is a brilliant filmmaking experience because you get it .	4
1444	bdb039d3d32396f9763834e0e	Music clears the cynicism right out of you .	2
1445	f92aa13057bc295e87234ac85	He makes you realize that can be found a tough beauty .	4
1446	0cbdc424fe0e890c5a4db95df	What lack substance it makes up for in heart.	3
1447	4062a3c53efb9d2c5e5b90257	Robert Harmon's less-is-more approach delivers real bump-in-the-night chills -- his greatest triumph is keeping dark film's thick shadows.	3
1448	10e144c61e8811d1b3306990b	With its hint of spice in tact , Harmon 's daunting narrative promotes a reasonable pace and pathos to support scattershot terrorizing tone	2
1449	cb794c65859691e1e6a4fdffd	Delivers Auteil delivers dramatic but equally incisive performance , he 's a charmer likely to seduce and conquer .	3
1450	be3a62064e982c62342eb56f4	The film heart is a touching reflection on aging, suffering and the prospect of death.	3
1451	0feb2c234138ae5dc9af8d4a7	Will you watch and discuss over this movie ?	2
1452	724e5d82bea5bffe3ddf1a6ac	Well, it probably won't have impressed the trees hooting it's praises, but it's definitely worth reading	3
1453	4694071582b6c5f7d91fe238b	Stanley Kubrick director's most substantial feature for 2001.	3
1454	5c31ff9fc12f9834f524edaf6	Fontaine's direction enhanced her agreeably startling use of close-ups emphasizing her grace with a moving camera, creates magic.	4
1455	4c5fa5fe846e3d8e1d45f28ef	The Son Of The Bride 's humour is born from of an engaging storyline , which also leads to grab for the tissues .	4
1456	7da58caca5baa8f41283f39d6	This movie is deeply cherished.	4
1457	9dd54775be74c3d53c8d85e01	... a visually seductive , stunning take on Rice 's second installment of her Beloved	2
1458	b3d6eed33e1f573c6fd0e2ae1	The story's scope and pageantry are breathtaking Mr. Day-Lewis roars with leonine ferocity.	4
1459	f22ebe91d15b8f99a07480508	P.T. Anderson understands the grandness of romance and how love is the balm that can calm depths of our daily ills and bring out hidden strengths we knew were possible .	4
1460	dcb8b53d0ac78481d5315b02b	Thirty years later , E.T. remains still a cinematic touchstone .	4
1461	d0bd357c6b76be3f0d5e66a85	A recent experiment plays as more of a poetic than scientific, creating an intriguing species of artifice that gives Duke something of a theatrical air.	3
1462	030015ff9ca3d055ec2b2bd2e	It is impossible to like any of these despicable characters.	1
1463	d752ef5d9c2727110f7b82aa1	Science fiction is mostly well-constructed fluff , which is all it seems intended to be .	2
1464	dd935380e5639206a5716280f	Even through its flaws , Revolution # 9 be a compelling , interestingly complex .	3
1465	9cc34783cec5d1bb77aad71eb	The critics describe it as a surreal Thomas Anderson's Magnolia and David Lynch's Mulholland Dr.	2
1466	051b86bbd3f23cb2c5ce9065e	Schepisi, aided by a cast that seems to include several top-notch British actors who did not appear in Gosford Park -LRB- as well as one Helen Mirren has succeeded beyond all expectation.	4
1467	962c34caeac77a0eeceb53f54	Watching this film , one is left with the inescapable conclusion that Hitchens ' obsession with Kissinger is shallow, a base, primal desire to exercise of the tooth and claw of human power.	3
1468	274ddbd78b60421f1f9534e59	There lies the power of Polanski's film	3
1469	6d701dc654abbaf0a9d9ac0fb	The film is amateurish, but it's a minor treat.	3
1470	6d8e5abe92a0310d3975a5e83	A small but slight tale has warmth, wit and interesting characters compassionately portrayed	3
1471	da1d02ac5e41e71aaadf70644	Offers a struggling defeated but defiant nation in flux.	3
1472	f92980a25ed1c43b048487632	A return to form and is enjoyable family fare .	4
1473	f90cc0dd4328518a715e660b2	Takes a fresh and absorbing look whose legacy had begun to bronze .	3
1474	c0852ae5c73d3da7fc007d4ea	A triumph of human passionate heart.	4
1475	0866e8d58e6773d364ae63d1b	Gosling creates a staggeringly compelling character , a young man whose sharp intellect is at the very root of his contradictory complexity , vulnerability	4
1476	8bf3db9d415c851c6f093233e	Witty and often surprising , a thriller disguised as a romantic comedy .	4
1477	b68564e6b78324ddfdd8243bd	Even as it pays earnest homage to turntablists and beat jugglers , old schoolers and DJs fun , full of bursts of energy it 's documenting .	3
1478	f68cb6c58d8483715789116e5	Got a David Beckham ?	2
1479	77076f2a544b25c86f939f047	Then you might well to check this out because it's straight up Twin Peaks action ...	3
1480	33ed11905e3233aa2f91c73a6	Astonishing visuals -LRB- frames -RRB- profound ethical and philosophical questions in a dazzling pop culture	4
1481	2ed49012ded654985486d437e	Take Care is nicely performed by a talented quintet of musicians it drags during its 112-minute length.	1
1482	8bb28bbf995b4b6d1d4aeec9f	It is difficult to fairly judge a film well when you've seen the remake first .	2
1483	505d0e468f61d825dd5189db8	The effective horror elements are dampened through familiarity, -LRB- overused -RRB- are worthwhile .	2
1484	16809d62de235deb91a3c13e2	One of the greatest ever made about the life of moviemaking.	4
1485	5f7a39cd9eb334faf5d7deaff	Rarely does such high-profile talent serve such mediocre	3
1486	cbd40eb0e55f8b62050d92147	An elegant and witty comedy.	3
1487	723ad414044fa4c5b5a58035a	Dance choreographs the roundelay of partners functions harmoniously and the interplay within partnerships and among partnerships and the general atmosphere consistently delightful .	4
1488	8b66a5f15d0b79b33f7e44cf1	Visually stunning Land visually stunning people and narrative flow together in a stark portrait of unrelenting desire explored.	3
1489	f94dd9b7678e9cf8a62e4365e	Blue Crush swims away with winning the Summer award .	3
1490	4990772dc523b910726b9f8e5	You're not merely watching history, you're engulfed in	4
1491	d78e2f76b9a66767fa2908c54	A chick flick romantic.	2
1492	875eeb8ea6279ba46bbff65a5	It's mildly entertaining, especially if you find sci-fi	3
1493	49e276650e755f55e1caa1cc5	But it's hardly worth necessary .	1
1494	088e1e9a3a5b6ed31e207bbc3	The Quiet American is n't great film , it is one that could easily waste your pay per view dollar .	1
1495	90d81f798d31def86b48a9f70	B-mad movie gone haywire , it 's pretty enjoyable , but not a sexual manifesto , I 'd rather listen to Tori Amos records .	2
1496	25ee0f90d410775e2ca54456e	In its treatment of the creative process of filmmaking, Time Out offers insights that is more accurate than anything we have seen in any American film.	3
1497	2895e5dfd84d2ac65667dab16	Like an episode of MTV's Undressed, real times the same but without any more drama but could have been more profound.	2
1498	90904f72b8b9eef6032a91708	A sensitive artist's work as well as a remarkably faithful one.	4
1499	d8b62b2c339ebeff6ef0dd808	[MASK] not just [MASK] feel-good movie , it 's a really feel movie .	3
1500	573823f9433d7f253b62559cc	When You feel good , sometimes feel sad sometimes feel pissed off , but in the end feel alive - which is what they did .	4
1501	ca0561168346767be3a89cbc5	It's a piece of art that reveals its indie tatters and self-conscious seams in places, but has some moving and intelligent subtlety.	3
1502	e5c61d396bfef31b57502650f	What makes old with all its charm, is it has none of the pushiness and decibel volume of most contemporary comedies.	3
1503	a265efb5d657db75480acc215	Watching these two actors perform so intensely, but with restraint, is a treat.	3
1504	6c0c647cd9a0d14c5f191e2c2	An example story, confident craftsmanship that tells a sweet and charming tale of friendship.	4
1505	d39ec07dde78bb501584a9f3a	A blind faith leads madness, Frailty is blood-curdling stuff.	3
1506	0bf4876f1ce8da427379b0d59	The energetic score and choreography are simply intoxicating.	4
1507	f92c7d0c5cd17531bb49716d1	A comedy that is funny and surprising .	4
1508	315acd48ea76cd9351f1dc07d	Hans vivid a portrait of a woman consumed by lust and love and crushed by betrayal in the intoxicating fumes and eerie ghosts of a freshly painted Rembrandt .	4
1509	b6e497662c4bc821d55bd328a	Suspend your disbelief now , or you 'll be shaking your head all the way to the credits .	1
1510	f692c4e600a1bef21418902df	a profound revulsion for extreme unease .	2
1511	7e0c1d34ea85973c0b6766a98	Seoul one of the more influential works of the Korean New Wave	4
1512	692cba744f873b5059735b29d	Implicitly acknowledges and celebrates the absurd chicanery and self-delusion of our most American of filmmakers, and for that reason it may be the quintessential Hollywood document of all.	3
1513	fab10e440d59f1762f1ecc541	Non-stop A beautifully tooled action thriller about North Korean terrorism in Korea.	4
1514	776b305da08051c88aba413c3	Director-writer Bille August masterfully depicts this relationship with economical subtlety, letting his characters' deterioration and Barbara's sadness -- and, occasionally anger.	2
1515	ccdae04d138c9b501d0ecd342	The actor Leguizamo's best movie work so far, a subtle and richly internalized performance.	4
1516	7e71606500db82324eca10805	Birthday Girl didn't try to manipulate with plot twists but rather seems to embrace its own transparency.	3
1517	3fed4141b452bf13300317f59	smart robots can provide the pleasures of a slightly naughty, just-above-average off-Broadway play.	4
1518	694db4647c25c5419d7dc0d02	Topics that mention a sailor blush - but many of laughs .	4
1519	2358451f3e06cbae2afca6db4	Michael Moore has perfected the art of highly entertaining, self-aggrandizing documentaries, and he's got surprisingly potent a topic here.	3
1520	18a2ce533df7f18843101fdb4	A fine production featuring singing by Angela and Roberto Alagna, Ruggero Raimondi	4
1521	e165ecce2aff7bd9cdcdcdc0d	The 1960s movie vividly recalls the Cary Grant of Room for One More, Houseboat and Father Goose era of the gentle romance between a reluctant, irresponsible man and the kid who latches onto him.	2
1522	eaa902ede561e12e1363fd99d	None of this is meaningful or memorable , but frosting is n't bad and you would n't turn down a big slice would you ?	3
1523	87d3a61cbc875132061670a45	The robot is a crazy dance of destruction.	3
1524	9182b3fa364b4913b2e1233a5	Its flame-like beauty shines inspires trembling and gratitude .	3
1525	cfb4e3f12309def0a7099c352	May lack the catchy title, but it's an enjoyable film nonetheless.	3
1526	46b164c6c0509e9ed28a12e76	The Silence of the Lambs ... manages to fall closer in quality than to the abysmal Hannibal .	2
1527	674a2a86abf83ad01b6fe6772	I think I figured out the players in this debut film by Argentine director Fabian Bielinsky, but while you were thinking someone stole off with your wallet.	1
1528	07bfb470245aa0efec1ebd9b8	Diane Lane works in a minor miracle in Unfaithful film	4
1529	01f083af82cf81fc6eaab76d1	Takashi Miike is pushing the envelope Ichi the Killer	3
1530	34219dc846bde4f4b74657a0b	A fantastic premise anchors this film, but what it needs is either a more rigid, cohesive mockumentary format, or a more straightforward, toned-down all the grandiosity that that implies.	2
1531	9343a9765525aa818f77356d5	Exhilarating but blatantly boring.	3
1532	237a8cb4a72b47c9b9a8dce87	The plot to see is horrible but it 's also undeniably exceedingly clever .	3
1533	e2e660ff391d0fde48f374ff3	It understands language in a way that speaks forcefully enough about politics to transcend the overly simplistic filmmaking.	2
1534	115974467937a5f9285769fe1	Filmmaker primarily with her typical blend of unsettling atmospherics , delivering a series of abrasive , stylized sequences that upon the viewer 's memory .	3
1535	4ea996fcba75f4c13512c33d5	... a work the heart as well as the mind .	4
1536	810d8fe24c8c4084b7ebfffba	Like its bizarre creatures, nature irrigates thirsty souls.	3
1537	d8669e752009e2426456dc3b1	Hawn and Sarandon form an acting duo Banger Sisters a fascinating character study with laughs to spare .	4
1538	788ad81970c8f1a325ad15af0	A new exciting adventure movie for kids -LRB- of all ages -RRB- that like adventure .	4
1539	23c5ce42818a5bef02df66adf	This is A very capable nailbiter thriller	3
1540	9c023dc1736e64fd270a4d106	Very well established , what makes the movie fresh is smart writing , skewed humor and the title performance by Macaulay Culkin .	4
1541	d5357d0bb5ea3aec5fb0d8d9b	White Oleander is a movie, is akin to a Reader's Digest condensation of the source material.	1
1542	25646d577380ab8e9a634c591	It was a house party where watching the host defend himself against a frothing ex-girlfriend.	1
1543	d9d1e49790d4ad792c3f510fa	You do not want to call the cops again	2
1544	db0149438b8d26300a82699b3	You need to order from Domino's.	2
1545	468ddd49c71902dbbff7c3ee6	What's most refreshing about Real Women having Curves is the way its relaxed, natural-seeming actors.	3
1546	59b6951467b32bab4cefca3e3	The low-key direction is pleasingly emphatic and intense, claustrophobic tale of obsessive love.	3
1547	5e3e158582535e6904d76ab81	Secretary is just too original to be	3
1548	734dbb35710fdc8ba08a967fb	A documentary That rare film whose real basis is , in fact , so interesting that no embellishment is .	3
1549	36b16f617d7528f8fc84f57d7	It is not fun that it is not but far from witty than it is wise .	3
1550	cec4b8dc613f604e8016f69fe	This is not a stand up and tell's a sit down and ponder affair .	3
1551	46a7f4222fb577af5e70d927c	And thanks to Kline's genius, that experience is highly pleasurable.	4
1552	fae0faad6a5544bcd9f1a2dde	Originality is lacking but there's never a dull moment in the giant spider invasion comic chiller.	3
1553	828c9bc30a98c1750ad7c8533	Walter Hill's Undisputed III is 1940s Warner Bros.	3
1554	d97784d8f84ba11980ecd71e6	A lovely picture , and I mean that as a compliment .	2
1555	6677b639e5cfd7cf083f4dd5f	This book is not as dreadful as I expected.	3
1556	6ef3935567fe900a93e7f2d99	In fact, I was quite fun in summer.	3
1557	fcf9a4e2eb8b8135acde8b699	With elements cribbed from Lang's Metropolis, Welles' Kane, and Eisenstein's Potemkin, Akira of Rintarô's anime is the most lasting images all time.	2
1558	b1040856a8fd97eacbd65ba52	A biopic about Crane's life in the classic tradition but evolves into a documentary become a thriller all in one video.	2
1559	8c0caf3443e5b7d2cba766959	The best of the Pierce Brosnan James Bond films to watch	3
1560	37fb7ede8f869044c4d50b2e0	A little is small star with big heart, this family film sequel is plenty of fun for all.	4
1561	274126bac56d9e8fd0af5d606	While the legendary Robert Evans been slowed down by a stroke , he has still more story to tell : his own .	3
1562	37bc23641f2a0215d56b940de	It talks about individual moments of joy, and it is actually sort of amazing.	4
1563	dfcd3f95b6c3e088ac52d771e	The people in Jessica believe true that , as in life , we 're never sure how things will work out .	3
1564	6c84e2af371f2201f56704f13	The tone of transgression .	3
1565	9961950535e7091006e5d5dd6	Creeps you out in high school if Nakata did direct better .	2
1566	95adf31f1b66419f9ff7518b2	Rubbo runs through a remarkable amount of material quickly in the film 90 minutes.	3
1567	063b2e94fe30482708598919e	Visually engrossing, seldom hammy, honorably offloading burns its calories slowly.	3
1568	bebba60188cde03fe54af295a	This is often a lot of baby boomers.	3
1569	59a1825d9b4f54f9bf6cda6ba	Despite a quieter opening section , involving ethereal dreams of Arwen , this is even better than Fellowship.	3
1570	a40b752c5fbd67cbc437ce830	Some are scenes of cinematic perfection that can steal your heart away .	4
1571	f5e26ac1828e2afb936b24c03	Spider-Man is in the same universe - occasionally better average , showing signs of potential for the sequels , but not giving us much this time around .	2
1572	f02409912b9b64159ed2d5014	A key character provides the drama that gives added clout to this documentary.	3
1573	cf68e1efa53960a2d8bca5974	Anyone who welcomes a dash of the avant-garde fused with dark quirky humor brings pleasure in unbridled joyous romp of a film.	4
1574	9ea22e978479f6b2cf7aefe53	Rarely gets the rare chance it affords to watch Jackson , who also served as executive producer , showcasing his smooth , shrewd , powerful act abroad .	4
1575	f1106a87af7ed3c0a21a1399c	Saddled with an unwieldy cast of characters and angles, but the payoff was.	3
1576	33c379ba250016e6d7b3b60e0	Goodfellas the ultimate Scorsese film , stomach-turning violence , colorful New York gang lore and other hallmarks of his personal cinema painted on their largest-ever historical canvas .	4
1577	a7b045e8809a1e209c7b47bd8	Mr. Caine and Mr. Fraser stole whole show here , with their outstanding performances .	4
1578	8b4af4d85d01d5d764c622aed	A frustrating yet deeply watchable melodrama that think it's a tougher picture than it seems	2
1579	5f2d02e7232e839281d8aa29a	A giddy and provocative sexual thriller has something to offer.	3
1580	b214df2700a2d7c8bbf424b0c	 -LRB- a good B movies -LRB- The Mask , The Blob -RRB- , providing The Scorpion King more than ably meets those expectations	3
1581	9db2a73d0db86b3a5035d4fc3	Otto-Sallies is a real filmmaker's eye .	3
1582	0c713e8e9e8dd93debc24f4a0	This is a smart robot that knows all music , knows about Freud and loves its Sade .	3
1583	6bd01ddf2f17cdeefa9372310	The film has an infectious enthusiasm radiating by the film's conviction that it is centered on that place, that time and that sport.	3
1584	33143dd259c57a4bf0f9365b3	Beautifully reclaiming the story anew recreating it an in an African idiom .	3
1585	709e5fcc655ad06bc42104fdc	The camera soars above the mountains in sweeping aerial shots to make the most of the large-screen format swooping down on a string of exotic locales , scooping the whole world up in a joyous communal dance of rhythm	4
1586	5306766b008829dc197029c3c	A flawed but engrossing thriller	3
1587	53178c5db13583ad0cbd468c5	exhibiting the unusual power of thoughtful , subjective filmmaking .	4
1588	278199749727d529583cd7324	Expect no major surprises, nor any stylish sizzle, but the film sits with square shoulders touching good sense of ordinary women.	3
1589	99dc442919f3455b7483b64f5	The humor of Undercover Brother is found in its ability to spoof both black and white culture.	3
1590	d72afa6cc4457b29902d84f99	This is the kind of subject matter that could so easily have been fumbled by a lesser filmmaker , but Ayres makes the most of it	3
1591	f525631d5cfdfe3dbb79015de	Cox creates a stunning choreography to match the words of Nijinsky's diaries.	3
1592	78d4dad82a21d362da30bf856	What Bloody Sunday lacks in clarity, it makes up with a great sense of fiery passion.	2
1593	4614da4a368febdde9df0f6f8	Its adult themes of familial dysfunction are head and shoulders above much of the director's previous popcorn work	3
1594	88f0dadda45b0a227556ca11d	Director Nancy Savoca crafted a show forged in still-raw anger and tenor of that post 9-11 period far better than a more measured or polished production ever could.	4
1595	c579946b9308d5ffd7ed1f214	The film grows darker.	3
1596	d4b86838f4ac6169a8fac1265	And how are you	2
1597	c0597416dcc6674bcb9badd0d	It is not fair to give them credit for some of the movie is consistent with the messages espoused in their company's previous video work.	3
1598	a626153f81f5bb32a653f23a0	Halloween is decent quality cinema , it isn't nearly as terrible as it could have been .	2
1599	511c6dd48f7df0996aed22c69	As it be -- and at times , All My Loved Ones more than flirts with kitsch -- the tale commands attention .	3
1600	9ab835cdad97559db81c677ab	Dogme 95 filmmaking may seem odd bedfellows, but they turn out to surprisingly compatible here.	4
1601	8319078ab1ff4f1822286dd03	The most wondrous love story in years, it is film .	4
1602	bc03bbce5744257e20833b2f1	Most movies suck you in despite their flaws and Heaven is one such beast .	4
1603	53b3d9269d827f59413caf73a	My best friends as well as it does because they leads are such a companionable couple .	3
1604	e1c5769bea2632365b5b09803	Lost Kids 2 : The Island of Lost Dreams , however , Robert Rodriguez adorns his family-film plot with an elegance and maturity that even most adults lacking .	4
1605	3dcdcc991066b9b7b8739e987	Based on Dave Barry's column the same name, it's having a real writer plot out all of the characters' moves and overlapping story.	3
