	id	sentence	sentiment
2042	fe829a93b768aa5e554910b98	A dazzling documentary is a dream.	4
2043	2b9f96e93fbc311fd253f7e06	A keep-'em-guessing plot and an affectionate take on its screwed-up characters.	3
2044	94f674525d297eb462933939e	Brave and sweetly rendered love story.	3
2045	15ffdb4eafdd8969cb99fea30	The film is both grim and engrossing.	3
2046	ed065ad0a34b6df48b5fe1306	A hallmark film in an increasingly important film industry and worth the look.	3
2047	5f2172a8c018676afc74c2fe0	The Last Kiss will probably never reach the popularity of My Big Fat Greek Wedding, but its central wedding sequence is much more striking.	3
2048	53cd3114493f06d657fc02364	If you like blood, guts, and wild beasts chasing men with guns... you'll probably love this monster.	3
2049	d5aa67081d853865357d7fdcd	The difference between Cho and most comics lies in the merit of her confidence in her material.	3
2050	9835063ed074dcc6e19c02213	Unfortunately, it accurately reflects the rage and alienation that fuels the self-destructiveness of many young people.	3
2051	b488325580a2f8504f8ab39a3	There's a strong directorial stamp on every frame of this stylish film, able to visualize schizophrenia, yet still confident enough to step back and look at the sick character with a sane eye.	3
2052	87ed69f91c743296672522187	Anyone with a passion for cinema, and indeed sex, should see it as soon as possible.	4
2053	bcaf8399edab9b08f22e7cbae	Seeks to transcend its genre with an oddly stylized and quasi-Shakespearean portrait of pure misogynist evil.	3
2054	b6af2944e140704ee5f38e88a	Mordantly funny and intimately knowing ...	3
2055	9d7de33c3860dc1a245fcde08	What makes the movie special is its absolute sincerity.	3
2056	b9049a390b6322974dffcc293	Fast and funny, an action cartoon that's suspenseful enough for older kids but not too scary for the school-age crowd.	3
2057	071733401b7cb89528b41ab8d	One of those exceptional films that rarely emerge with flawless acting, direction, story, and pace.	3
2058	e6535a34f40a0be3e1ae4b431	The AAA of action, XXX is a blast of adrenaline, rated EEE for excitement.	4
2059	20aa8c16a2cd99a9a11e4c663	And Vin Diesel is the man.	3
2060	5a071fb62e263fd6b3e04ff08	Le Dragon vert, sans détour et prévisible, est un effort émouvant pour donner un visage humain au travail de milliers de Vietnamiens.	3
2061	feb7c5015438149ae5cfe49cf	An ambitious movie that, like Shiner's organizing of the big fight, pulls off enough of its effects to make up for the ones that don't come off.	4
2062	f3ecca265a9caf184aa19d578	Nair and writer Laura Cahill dare to build a film around imperfect but endearing women, resulting in a nuanced portrait that lacks suspense but is rich in everyday life details.	2
2063	6f0c9c594e842e28e4763e9ac	The film's unhurried pace is actually one of its strengths.	3
2064	7261458fdfb69d5f8481621b8	Entirely appropriately, the tale unfolds like a serene summer afternoon and concludes with the striking clarity of an autumn sunrise.	3
2065	bcbc8e3400e20c7523dc85f70	Despite its complex narrative, this film is surprisingly accessible and haunting.	4
2066	6b8a1400c4974ec01ba62d83c	Métropole est un spectacle éblouissant avec ses couleurs vives et sa conception élégante.	4
2067	135c536f8d2b6e62432410968	Sweetly sexy, funny and touching.	4
2068	43e63dd26e7f5a1e4ee18b924	... while Dark Water isn't a complete wash -LRB- no pun intended -RRB- , watched with Ringu, it ultimately comes off as a pale successor.	1
2069	b29f6d5748c73c20c30de5b85	Is truth stranger than fiction ?	2
2070	c11b38ef286a038e4a5a16d7c	In Charlie Kaufman's world, the line between truth and fiction is blurred, and everything is up for grabs.	2
2071	85c35b71957655b742fa31e8e	For decades we've been amazed by Disney's depiction of water, snow, flames, and shadows in a hand-drawn animated world.	3
2072	f317f0d77cad8f724557f0f26	Prepare to be amazed again.	3
2073	cdf657a31d6797e3f14f5ef8b	A witty, low-key romantic comedy.	4
2074	a9ef99f57efac9f1f21be5f99	More good than great but Freeman and Judd make it work.	3
2075	ae0a7cc727a496cfcb265474f	If you're looking for a thoughtful and subtle analysis of de Sade and the events that unfolded at Picpus, Sade is the film to watch.	3
2076	11d1444edbd5c9db5771b361e	Could have been crisper and punchier, but it's likely to please audiences who like movies that demand four hankies.	3
2077	27c64ca67bbb5f3f380d602ff	Danny Verete's three tales, as writer-director, comprise a powerful and reasonably fulfilling gestalt.	3
2078	b03d57bb733773642c99117ad	This film, adapted from a television show, really breaks free from the constraints of its source and looks like it was meant for the big screen.	4
2079	09201ed5b09c65d926b7e4df5	Its almost too-spectacular coastal setting distracts slightly from an eccentric and good-naturedly aimless story.	3
2080	af4ed581bcd8260f8b57b6ae9	In other words, it's just another sports drama/character study.	1
2081	2510aa632d587b599399e530c	Malgré son manque de nouveauté évidente, ce dernier se démarque par son cœur.	3
2082	157c28859e646ee1e12943a93	Plus, as I already mentioned... it's Robert Duvall!	3
2083	ad158b6fc4f620b86499155df	Come on!	2
2084	030ba0753562cd407e96d664d	This story of a courageous woman who dares to find her husband in a war zone offers winning performances and some emotionally powerful moments.	3
2085	18a9467f453576e2fcbaaa76b	Like Shrek, Spirit's visual imagination reminds you of why animation is such a perfect medium for children, because it allows the mind to enter and accept another world.	4
2086	878e8ad74c622a502a6c6999d	A modestly made but profoundly moving documentary.	4
2087	e92de205f890c1ad766387ddc	It irritates and saddens me that Martin Lawrence's latest film is being loudly released onto 2,500 screens, while Bubba Ho-Tep's evident talent may be overlooked.	1
2088	9be3a8baf8f6843e3de4fd996	Not everything in this ambitious comic escapade works, but Coppola and his sister Sofia prove to be real filmmakers.	3
2089	c4335b4bd1a3c6d491438b1f3	It's likely inherited.	2
2090	68840dec3e3aa1996409fa4bd	The performers are so convincing, it's almost impossible to imagine anyone else in their roles.	4
2091	9c7f5a2b11df7b5e2576fd31b	This slight premise works because of the ideal casting of the talented British actor Ian Holm as the aged Napoleon.	3
2092	d10deae0e3b3dbefaa97b8f9b	Hashiguchi covers this territory with wit and originality, suggesting that with his fourth feature — the first to be released in the U.S. — a major director is emerging in world cinema.	4
2093	02e11c4575aee0be755b900c9	Although the film boils down to a lightweight story about matchmaking, the characters make Italian for Beginners worth the journey	3
2094	166223ba529b3cb4761caaddf	The dragons are the real stars of Reign of Fire and you won't be disappointed.	3
2095	11927dc1a74adeb098a026170	Kudos to the most enchanting film of the year.	4
2096	d7909799cf2c6a4cddea2598e	It works well, with thrills emerging regularly, and the way the cast is distributed is both imaginative and gory.	3
2097	e346607bd499c9cfb6b6ddf79	Burkinabe filmmaker Dani Kouyaté's reworking of a folk story whose roots go back to 7th-century oral traditions is also a colorful and deceptive film that suddenly pulls the rug out from under you, revealing a pointed political allegory.	2
2098	cf328b8a274b4ce12bd33f675	It's a powerful, albeit flawed, movie that's sure to move you and reaffirm Washington as one of the best actors working in films today.	4
2099	ee435c493ee5ede5c9865a4b6	Director Paul Cox's unorthodox, abstract approach to visualizing Nijinsky's diaries is both stimulating and demanding.	3
2100	2a66118e3e36261e600371160	For 95 often hilarious minutes, -LRB- Cho -RRB- pokes fun at the grossness of colonics, straight versus gay personal ads, how men would behave if they had periods, and the dangers of extreme sexuality.	2
2101	3e7b79d67ee70a7e6a009f177	Most of the things that made the original Men in Black so enjoyable are still there.	3
2102	bc35a731127d7c6e8da82b11f	Mostly honest, this somber picture reveals itself slowly and intelligently, in an artistic manner.	4
2103	caf1d5e709deca9a1e0b9be51	Best enjoyed as a work of fiction inspired by real-life events.	3
2104	497892d12e684c94cec1d11b7	Those seeking a comprehensive biography of Eisenstein's life would do better elsewhere.	1
2105	65d6ef465cf21b2200e8438e1	Westbrook makes a wonderful subject for the camera.	4
2106	a0adc809141780daaac6b60ec	A film that's flawed and brilliant in equal measure.	3
2107	23f86cc69e910d5ea81bc5063	Even if Invincible is not the career peak of Roman Polanski, it shows that Werner Herzog can still leave us with a sense of wonder at the diverse and astonishing shapes history has taken.	3
2108	27ccedc58637141ea903f9a90	Ultimately too repellent to fully endear itself to American art house audiences, but it is notable for its stylistic austerity and forcefulness.	1
2109	0e7338cf7386eb9f3eb146d8e	Hardly a film that comes along every day.	3
2110	568c143591a92744870744efc	A wild ride with eight surfers from Venice Beach that won the Audience Award for documentaries at the Sundance Film Festival.	4
2111	42384bda176563ef660e7c3f8	The film's only flaws come from the script's insistence on providing deep emotional motivation for each and every one of Abagnale's actions.	2
2112	a9ebdd5c34f2751bd927bedac	A sweet, tender sermon about a 12-year-old Welsh boy more curious about God than girls, who learns that believing in something matters.	3
2113	daf87a4673cad18f914e41e1d	The film belongs to the remarkable Verdu, a charming and natural woman who conceals her sorrows in private and celebrates life in public.	3
2114	ab7d0527da861c0f6db00c4c4	More intimate than spectacular, E.T. is carried less by wow factors than by its funny, moving yarn that holds up well after two decades.	4
2115	a379f4272692b453963992388	For once, a film doesn't just reveal the truth about two lovers, but lets them convince us of their love.	3
2116	594371e87e2302bfc44455a27	If you're burnt out on It's a Wonderful Life marathons and bored with A Christmas Carol, it might just be the movie you're looking for.	3
2117	9bd39b90638caf78dabc3ff5e	The success of your holidays depends on how well flatulence gags fit into your concept.	2
2118	53eaff05d138a632441249927	Moonlight Mile doesn't quite go the distance, but the cast is impressive and the actors bring life to these broken characters who are trying to navigate this tragedy.	3
2119	052953b8bdfe8a3b1c6417609	It's an epic American story about two families, one black and one white, navigating change in both their inner and outer lives.	2
2120	f4948443eef6bd86672c2d32b	Not as well-written as Sexy Beast, nor as carefree as Lock, Stock and Two Smoking Barrels, but it has a stylish and moody tone, and the acting is exceptionally good.	3
2121	a0c88af88aea508fe6ce89d4d	Quite simply, it's a real joy to watch and listen to, especially.	4
2122	a1817dc4e14ee81ad17344326	A flawed film but an admirable one that tries to immerse us in a world of artistic abandon and political madness and very nearly succeeds.	2
2123	a534ca40233f39231bd979cb2	The filmmakers wisely decided to let Steve Irwin do what he does best and build a story around him.	3
2124	ad9082b1ebe26574b9854ab3e	A winning and captivating work.	3
2125	5cb7d440c7d18437215ea99a3	We have the distinct impression that this franchise is coming to an end.	1
2126	e2f2e4895ed8e8f5eb95488ee	It's worth seeing for Griffiths' warm and convincing central performance.	3
2127	f4544212f18c812f58b798ede	The tone is sharp, but it's tempered by a soft southern charm that speaks of beauty, grace, and a closet full of secrets.	2
2128	629c36a4c69cbbb64283a09ab	An intriguing psychological game of cat-and-mouse, complex characters and convincing performances all add up to a genuine crime drama.	4
2129	471eb0ef8a871aff69b9779b0	"A meatier beginning and/or ending would have easily tipped this film into the ""A"" range, as is, it's a very strong ""B+""."	3
2130	f7584b9fa28ca92d78359d838	I love the robust center of this picture.	4
2131	c0ad8679f67c90853c5014bfa	The power of Shanghai Ghetto, a documentary by Dana Janklowicz-Mann and Amir Mann, lies in the testimonies of people in their 70s who lived in this Shanghai neighborhood in the 1940s.	3
2132	025415e4a625689aab5690a5c	Maintains your interest until the end and even leaves you with a few lingering animated thoughts.	3
2133	0b1f8f9dc5842e7e0a9bae25e	There's a beautiful, poignant sadness to it all.	3
2134	08181de8d2ade600d2feaea57	Paul Cox needed to show it.	1
2135	96e11a73708bb721a38259cdc	It's up to you to decide if you need to see it.	2
2136	559717ea4d4e6ddfd7681ff0b	Despite a somewhat overly dramatic structure, the performances bring the film to life.	1
2137	85f344c6092b9d62686455c35	If you ignore the clichés and focus on City by the Sea's interpersonal drama, it's not that bad.	2
2138	63559104a0f1d7c77378c21f0	"There aren't many films that can be both funny, offbeat, and heartwarming -LRB- without excessive sentimentality -RRB- , but ""Elling"" manages to combine these three aspects in a remarkable way, making it one of the year's most delightful releases."	4
2139	b950909bce5c70e55ced326b1	Reign of Fire is hardly the most original fantasy film ever made -- beyond Road Warrior, it owes enormous debts to Aliens and every previous dragon drama -- but that barely makes it any less entertaining.	3
2140	fa2a73a919f98dbda86d09732	This serious and rough document provides a practical introduction to the region's recent history, making it an exceptional learning tool for 10th-grade students.	3
2141	18d3cc26f2b3cd236c65a2138	Samuel Beckett applied to the Iranian voting process.	2
2142	986c600a4d724ca9197cec75e	The Bard would have appreciated this black comedy, Willie would have loved it.	4
2143	5e0ff4ba0847ec4c1977b9186	Another trumpet blast that might give birth to a New Mexican cinema.	3
2144	06146a1743ce077b2318ff129	The film's considered approach to its subject matter is too calm and thoughtful for agitprop, and the thinness of its characterizations makes it a failure as straight drama.	0
2145	00cc1aeef80afa6e453c7c733	Tadpole may be one of the most captivating films ever made about an otherwise repulsive and even unsettling subject - a teenage boy in love with his stepmother.	3
2146	c0acf2a57806af23305cd05d2	This is a story that moves and makes you laugh all the way through, with a touch of originality and sensitivity.	4
2147	f246a16512f06fd7e3b7a1a35	As underwater ghost stories go, Below casts its spooky net out into the Atlantic Ocean and spits it back, worn and charred, somewhere northwest of the Bermuda Triangle.	1
2148	5041241a0c361d2f40a74ba79	It's a challenging film, even if the narrative isn't always cohesive.	2
2149	f82e757d92f0e8239385a3d63	Trapped won't score points for political correctness, but it may cause parents a few sleepless nights, which is a sign of its effectiveness.	3
2150	91eedc4aa260b0ac46e4e27c0	A rock-solid gangster movie that combines suspense, complex characters, and bizarre bank robberies, plus a deep exploration of father-son dynamics.	3
2151	78d98121d05b83f62bdff1716	It's incredible the number of stories the Holocaust has generated.	3
2152	ac52d73feba832c1d43861ed8	Just when you think documentarians have covered all the bases, another new film emerges with an unexpected and surprisingly little-known perspective.	3
2153	a78896493b7bbf6063540a271	As they used to say in 1950s sci-fi movies, Signs is a tribute to Shyamalan's creative genius, which is so impressive that we're eagerly awaiting his next project.	3
2154	b335b0951d67f739477a8645f	There's no need for conversion, as the writing is often witty and the two actors have enough charm to have a good shot at a Hollywood career if they want it.	3
2155	1f73d0f1f6feed4d9dbd26d5d	Like a skilled angler, the director uses the final act to reel us in, as its poignancy hooks us completely.	4
2156	eaea7a84e7ce21ad9e1ec476e	A film with contemporary political resonance combined with a winning family story.	3
2157	2137da0cf833a80d2755bad36	Kids five and up will be delighted with the fast, funny, and even touching story.	4
2158	e86ed6a087e9f1aac29678103	Parents may even be surprised to see that time flies, as the film contains some of the funniest jokes of the year, particularly those intended for adults.	4
2159	764b2c01c97a16f75dc0d87b6	An unsettling and memorable cinematic experience that does its predecessors proud.	4
2160	c2c623cff7992bfaa89cda2b7	Maid in Manhattan might not look so appealing on third or fourth viewing down the road, but as a high-concept vehicle for two rising stars who can meet fans' lofty expectations, the movie passes muster.	2
2161	910016bf7d99edc94cb36caff	Much of All About Lily Chou-Chou is mesmerizing, as some of its plaintiveness could make you weep.	4
2162	66486a644e6e81fea7725c03a	Ferrara's strongest and most touching movie of recent years.	4
2163	0806e429b3086043400238808	Spielberg's first real masterpiece, it deserved all the hearts it won -- and still wins, 20 years later.	4
2164	cdd761f02001260522480ac75	The screenwriters dig themselves into absurdity every time they inject logic and science into what is essentially a Dungeons and Dragons-style fantasy equipped with modern military weaponry ...	1
2165	7bc410987c9295fd934522a75	This skateboarding film is more than just a portrait of early extreme sports, it's an anthropological look at the 1970s skateboard revolution.	2
2166	6360ff7dbbb8e9dc40ab17698	What I saw, I enjoyed.	4
2167	6a69b77d8384976e75039c22a	The level of acting elevates the material above simple inspiration and lends it a robustness and solidity that we've always linked to Washington, a renowned actor.	3
2168	caf0e7d619d77886393b4fa5e	A deft, delightful mix of sulky teen drama and overcoming-obstacles sports-movie triumph.	3
2169	c00531cefe1c0599abf80ddd9	Biggie and Tupac boldly unveil a subversive and captivating perspective in their bold presentation.	3
2170	393aa506de671b7f344eb7851	Delivers more than its fair share of saucy hilarity.	3
2171	9abf6d618b3a1b571f51629ef	A fairly enjoyable mixture of Longest Yard and Lock Stock and Two Smoking Barrels, this Guy Ritchie action film.	3
2172	3ea88154a085ac6cedb00780c	Luckily, there are things that resist the folly of changing taste and attitude.	3
2173	dfc343fe5288cb5bef131b55a	For proof of that on the cinematic front, look no further than this 20th anniversary edition of the film that Spielberg calls, retrospectively, his most personal work yet.	3
2174	f75fd78817ef6ce9e69ec37d3	Hugely entertaining from start to finish, featuring a fall from grace that still leaves shockwaves, it will gratify anyone who has ever suspected Hollywood of being overrun by corrupt and hedonistic weasels.	4
2175	fc631b0da919562529c4576d3	It's not like having a real Nijinsky film, but at least it's better than that 1980 biopic that used soap to conceal the secrets.	3
2176	54f3f97015f404d5d785d5da3	It's probably worth seeing solely for its visual merits.	3
2177	b70317cd8c15c6565f1244c48	If only it had the story to match.	1
2178	bbb649c4417295040cf04b2be	Like other great documentaries, this film pursues one truth -LRB- the Ford administration's complicity in tearing orphans from their mothers -RRB- and uncovers others even more compelling.	2
2179	8b25ec0b346daad452ebb7882	Only Bond can save us from the latest eccentric, super-wealthy megalomaniacs bent on world domination and destruction.	2
2180	e5cbf5b367edb466626c59b40	The beginning of this film is flooded with a wild energy that previous Disney films only reserved for fleeting moments.	2
2181	581f4907f23637c3d3d93b2b3	It's a bit of amusing nonsense.	1
2182	bc51a42a80beacec053178124	An old-fashioned horror movie, one that relies on lingering terror punctuated by sudden shocks rather than constant bloodshed punctuated by flying guts.	3
2183	735d11872e286b00d98d3eef1	Beyond the wit and glamour, the Festival de Cannes offers a rare glimpse into the structure of human relationships.	3
2184	d3303801a4c3ed690a9326f08	What makes How I Killed My Father compelling, besides its terrific performances, is Fontaine's willingness to explore the darkest aspects of parent-child relationships without being intimidated.	4
2185	e52371dec8bb30e8cfe50cd17	Who is Renner ?	2
2186	32a4f46cc2155fe404db41bd7	His face is chillingly unemotive, yet he conveys a great deal in his performance.	2
2187	d1042495eb55648599e9104b6	See it for his performance, even if that's all that interests you.	3
2188	c1908f14015accfb50a11063a	the kind of entertainment that parents love to share with their kids	4
2189	e9dab9efe3f2bd5eef4a1f533	It's a refined piece of work that reopens a fascinating debate and maintains a balanced approach.	4
2190	c63be98698d216f82a002edb3	Its engaging simplicity is driven by charming leads.	4
2191	5c9bdcd9beef0a2364891061f	Swimming is primarily a story about a woman, and by casting an actress whose face embodies the uncertainties and expectations of that woman, it succeeds.	4
2192	fd75d40360641b825382c1b07	A respectable venture on its own terms, but lacking the long-term perspective that has allowed certain Star Trek films to conquer a broader audience.	2
2193	e9b7ef0a5d9c71a2345573ffe	It's strange, wonderful, and not necessarily for kids.	3
2194	52cb544bf03976b4e6e8bada6	An elegant film with often surprising twists and an intermingling of naiveté and sophistication.	3
2195	3754be87ab764433bac5ca461	Blessed with two fine and nuanced lead performances.	3
2196	608fce54ed0987c1334ef917d	This film has the makings of a melodrama, but the filmmaker takes an unexpected route, creating a work that focuses more on asking questions than answering them.	2
2197	a2dfa61ab31894a6e27e0cdb9	As a girl-meets-girl romantic comedy, Kissing Jessica Stein is quirky, charming, and often hilarious.	4
2198	67e19a09283a83bce8f9b44b3	Despite the hype, it's not quite the genre-busting film it's been hyped to be because it plays everything too safe.	1
2199	c6f54d70d3110cbef77c579c8	You don't need to know the difference between Ice-T and Cool-J to realize that, as far as these shootings are concerned, something is rotten in the state of California.	1
2200	24d4c9542fecb01b00dbdc440	Turturro is fabulously funny and over the top as a very sneaky butler who excels in the art of impossible disappearing/reappearing acts	4
2201	5933ca28f5ef1e8adbaefffad	Meant for Star Wars fans.	2
2202	b3c6be111ff21ba7ea5b1ffd4	It's there to entertain them.	2
2203	0e1221491944d6e2e70e8e455	From a seemingly simple premise, this deeply moving French drama develops a startling story that works both as a detailed personal portrait and as a rather frightening examination of modern times.	4
2204	7c97aed5502f73c185e76b16c	Simply and eloquently articulates the tangled feelings of certain New Yorkers deeply affected by an unprecedented tragedy.	4
2205	47bbc4fac3d817fa435e3e876	Provides a very moving and revelatory footnote to the Holocaust.	4
2206	cf82a724b20c23b46e7c59f81	Terrific performances, great to look at, and funny.	4
2207	feffb31d140e1d3b19975310a	It's not perfect, but it's good enough to be pleasant.	3
2208	1c61ab34626b38b4d65ea5323	It's a captivating and shocking story, and The Laramie Project is a sobering reminder that similar events still occur in America.	4
2209	0016e027c1620898bc2c2c910	I really like it.	3
2210	6cf1ae625f291670a36cb0b13	There's a freedom to watching stunts that are this brutal, this fast-paced and this wild.	3
2211	fa00cc2d4bc761205a1a1b7df	That rare documentary that incorporates so much of human experience -- drama, conflict, tears and surprise -- which transcends the normal divisions between fiction and nonfiction film.	4
2212	055e929bfc46827786026f13c	That rare movie that works on any number of levels — as a fantasy film for children, a heartfelt romance for teenagers, and a compelling argument about death for adults.	4
2213	35dab9e68d359b38cb9704093	It's both degrading and strangely liberating to see people struggling to lead lives of seduction, only to be revealed by the Gantz brothers as ordinary and unremarkable people.	3
2214	11142d5e2737dd5a9a4969d13	A sharp and quick documentary that's funny and concise, while shedding light on an era of theatrical comedy that, although past, is not entirely forgotten.	3
2215	11efd2f002c0ee35aeeeb91a8	The film builds up gradually, methodically, to a violent final explosion.	4
2216	51d3302603f781c80e4a8c778	Fred Schepisi's tale of four Englishmen facing the prospect of their own mortality views youthful affluence not as a lost ideal but a starting point.	3
2217	df7d7d59de249843dab341de5	The directive to protect the code at all costs starts to fade when the importance of the man and the code becomes intertwined.	2
2218	4e2208527c901e323364be77c	Overall, Cletis Tout is a successful comedy that stimulates the imagination and tickles the funny bone.	4
2219	0ba9bd073585762393755168d	Easily one of the best and most exciting movies of the year.	4
2220	25eedf6fd70eb0020ba157fff	The script manages the rare trick of seeming at once both refreshingly different and reassuringly familiar.	3
2221	a16008f5da5bc5910cafa1128	An engaging, formulaic sports drama that carries a charge of genuine excitement.	3
2222	973e62cdba439e55ff7e1d4f0	Insomnia is considered one of the year's best films, and Pacino delivers an exceptional performance, both daring and complex.	4
2223	1d0ca8fab7bb04bb00a3c1506	The film, directed by Joel Zwick, is heartfelt and hilarious in ways you can't fake, just like Vardalos and Corbett, who play their roles with vibrant charm.	4
2224	2555519438f72b0d5ccfda5f2	I don't know if Frailty will turn Bill Paxton into an A-list director, but he can rest assured he's made at least one damn fine horror movie.	3
2225	29d40f85a10a6f6ce8daadb34	Despite its flaws, Belinsky is still able to create an engaging story that keeps you guessing at almost every turn.	3
2226	01e0a24ada7077860793b6331	Each punch seen through prison bars, the fights become less a struggle between man and man than a brotherly fight against the system.	2
2227	55b6ed278104388e676be6ff8	The evocative imagery and gentle, lapping rhythms of this film are infectious -- it gets to us before the plot even starts.	3
2228	9e8f162fd2cc31302da4c85ba	Godard's films are known for their visual beauty, and this film is quite representative of that aesthetic.	4
2229	b7a943f3e0f24b052a8d26f69	Horns and Halos benefits from serendipity, but it also prompts us to question what is presented as truth.	3
2230	2127d8caa0729ddc6fa437309	It has an immediacy and an intimacy that draws you in and dares you not to believe it's all true.	3
2231	05dcac7520d285b6c6492043d	It portrays Ana's journey with honesty, which is tragically rare in the depiction of young women in film.	3
2232	d7e31d2da49dd9a11ded8483b	Captivates as it shows excess in business and pleasure, allowing us to find the small, human moments, and leaving off with a grand whimper.	3
2233	ad707dfa777efcd7bcd728792	A refreshingly realistic, affectation-free coming-of-age tale.	4
2234	3f2661cee681d3d3786a87e42	How good this film might be, depends on whether you think the shocking conclusion is too much or not.	3
2235	71d7e6b02b9b9c6a8939e2d28	Great fun both for sports enthusiasts and for people who don't exercise, but enjoy climbing the stairs of a large stadium.	3
2236	b3fdf8ed6496147e563922f62	Features one of the most affecting depictions of a love affair ever committed to film.	4
2237	878884ea5ec935db8a6d88871	To honestly address the inherent flaws in how medical aid is made available to American workers, a balanced or fair portrayal of both sides will be needed.	1
2238	6e74bb29fd9eef85296b3e6c3	One of the best movies of the year.	4
2239	54aec31d62cf644cabec5fa67	The classic genre film is presented in a pleasant and predictable manner by director Michael Apted and writer Tom Stoppard.	3
2240	7274a36ad72d2bcec92b5654e	A superlative B movie -- funny, sexy, and rousing.	3
2241	83ad127fbf7dd17cebedad1b7	Those prone to indignation need not apply ; those susceptible to dark humor, step right up .	3
2242	2050117dc8bf313b1a4e7918d	Like Mike isn't going to make box office money that makes Michael Jordan envious, but it has some charming moments, funny scenes, and hits its target audience -LRB- young Bow Wow fans -RRB- - with nothing but net.	3
2243	7e6df849188c6686f5934acf2	-LRB- Dong -RRB- makes a genuine effort to consider everyone's point of view, which makes him so effective that Family Fundamentals gets you riled up.	4
2244	539e691a7660f5c04c22df1cd	The trick when watching Godard is to grasp the essence of his style, savor the beauty of his sounds and images, and ponder the historical, philosophical, and ethical implications that underlie them.	3
2245	21072dd6f38f3522e995fb7c4	At its best, which occurs often, Michael Moore's Bowling for Columbine rekindles the muckraking, soul-searching spirit of the time when we asked: 'Are we a sick society?'	3
2246	bd71fc9fe0905ababccc5efea	The journalism of the 1960s.	2
2247	4d2d938ec2fc777a8a7efef0e	A moderately surprising movie.	3
2248	bcf4f81f5c0a3d3fce3eac927	Joseph Cedar's Time Of Favor, a headline-fresh thriller set among orthodox Jews on the West Bank, manages to address a complex situation in a compelling dramatic way without compromising its complexity.	3
2249	1c8847d52c7f06cb7e74bcdf4	There's a spontaneous charm to The Chateau that makes it attractive throughout.	3
2250	30e383cba1be98d0bfb98b3a3	The first Tunisian film I've ever seen, and it's probably the most charming and erotic I'll discover this year.	4
2251	86d6492b5b5288a406e879195	Like any good novel, Son of the Bride shows that learning is always possible, even at an advanced age.	3
2252	ed6802b053b1b2bcef71ffbcd	Kline is convincing and charming as a noble teacher who follows a strict moral code, and as a flawed human being who can't quite live up to it.	4
2253	20d9749bd0066eb6aa78a87e3	The film, despite imperfections in its execution, stands out for its boldness and openness.	3
2254	93129c7124f4de48a026fd709	A thoroughly enjoyable, heartfelt coming-of-age comedy.	3
2255	1addc0a98dcf3cc84404819e3	Feeling like a dope has rarely been more enjoyable than it is in Nine Queens.	2
2256	b41fe6cd2b49dcc1dd085fc25	Leigh makes these lives count.	3
2257	61c7a6658b8dc0035a7619332	And he allows a quirky actor like Spall, who could easily be reduced to comedic relief in another film, to reveal his surprisingly refined range.	3
2258	75f7ee91804d1e5e568e4a410	A lot of fun, with an infectious energy sparked by two actresses in their 50s at the peak of their powers.	4
2259	a2b97d6d6bea18a81dc3a0cd4	Promises is one film that's truly deserving of its Oscar nomination.	4
2260	59329df31882be1e1775be294	What bubbles up from John C. Walsh's Pipe Dream is the distinct and very welcome sense of watching intelligent people making a movie they might actually want to watch.	3
2261	5b730a4f5c80f0e9344e79f99	If Reno is to the left of liberal on the political spectrum, her energetic, humorous, and somewhat anarchic show is more concerned with the hypocrisies of our time than subversive.	2
2262	4864fcab1fd3c124b2e7112fe	Beautiful, angry and sad, with a strange and morbid poetry, as if the Marquis de Sade had lost his gaze in pastel landscapes.	3
2263	cd6dba656da7d76e3c50119bf	Ms. Hutchins is talented enough and charismatic enough to make us care about Zelda's ultimate fate.	4
2264	62263a52c7ea79aca5b013f8d	Monte Cristo skillfully highlights the well-crafted story and omits unnecessary chase scenes and swordfights as the revenge unfolds.	4
2265	c4e0f435ba1db2a0bf4230a7d	A mesmerizing cinematic poem from the first frame to the last.	4
2266	840861c185664adff0586ff40	-LRB- It's a clever thriller that keeps us on the edge of our seats with its numerous unexpected twists.-RRB-	3
2267	399b112970785b23630a15340	An undeniably moving film to experience, and ultimately that's what makes it worth a recommendation.	3
2268	9fc17bb406c8599744953358a	Nicole Kidman evolved from star to superstar at some point over the past year, which means that Birthday Girl is the kind of quirky minor movie she might not make for a while.	3
2269	5c6c9b896cb983a5cba0b98ff	Vividly conveys the shadow side of the 30-year friendship between two English women.	2
2270	7f27878319915f09418813d68	The story has some nice twists, but the ending and some of the back-story is a little tired.	1
2271	33468a6202e7bb5811fa26da5	The actors have all delivered solid performances ; it just lacks originality to make it a true masterpiece.	2
2272	147bc6d6d1ea7e3ce35c5beb7	Manages to please its intended audience -- children -- without placing their parents in a coma-like state.	3
2273	bf5cba749603abe1cd4c5228f	When you think you've cracked Bielinsky's great game, that's when you're in the most trouble : He's the con artist, and you're just the target.	2
2274	9f5c60ba9ca519a1d4d5be4e7	A strong first act and absolutely stunning, this skyscraper-trapeze motion is truly amazing for the amazing Spider-Man.	4
2275	a042dae986106c02d7c299013	The film is funny, moving, and a real treat for history enthusiasts, thanks to an exceptional performance by Ian Holm.	4
2276	d52c87c703c85d7f9abdbbdd1	A well-crafted piece of urban satire.	3
2277	96ab2f5f89c4b92641e9cc3b3	It's the idealized Cinderella story that Pretty Woman tried to emulate.	3
